# raw tracked shifts, before detrend or spectrum
# reference=first b_shift_hz=0 pair_lag_s=0 dt_s=0.144795668605 looks=128
window,look,centre_time_s,disp_az_px,disp_rg_px,vel_los_ms,disp_los_m,phase_rad,quality
0,125,18.0994586,0,0,0.0433089715,0.000950468945,-0.370518623,0.589489
0,126,18.2442542,0,0,-0.00576742794,0.00011537036,-0.0449745013,0.589489
0,127,18.3890499,0,0,-0.0343712504,-0.00486143782,1.89512057,0.589489
1,0,1.50103843e-09,0,0,0,-0.00068275712,0.266157279,0.667258
1,1,0.14479567,0,0,0.00413568146,-8.39283572e-05,0.0327175543,0.667258
1,2,0.289591339,0,0,0.016342186,0.0022823494,-0.889721816,0.667258
1,3,0.434387007,0,0,-0.018895542,-0.000453643233,0.17684246,0.667258
1,4,0.579182676,0,0,0.0279704699,0.00359635966,-1.40195872,0.667258
1,5,0.723978345,0,0,-0.014047899,0.00156228472,-0.609021039,0.667258
1,6,0.868774013,0,0,-0.0160934902,-0.000767982955,0.299380625,0.667258
1,7,1.01356968,0,0,-0.00329602504,-0.0012452331,0.485425702,0.667258
1,8,1.15836535,0,0,0.00360132881,-0.000723776292,0.282147666,0.667258
1,9,1.30316102,0,0,0.0322786117,0.00395002687,-1.53982781,0.667258
1,10,1.44795669,0,0,-0.0310195071,-0.000541463404,0.211077148,0.667258
1,11,1.59275236,0,0,0.0262103636,0.00325368372,-1.26837433,0.667258
1,12,1.73754802,0,0,-0.0214867881,0.000142489865,-0.0555464214,0.667258
1,13,1.88234369,0,0,0.000589208224,0.000227804664,-0.0888044484,0.667258
1,14,2.02713936,0,0,0.0187466248,0.00294223474,-1.14696305,0.667258
1,15,2.17193503,0,0,-0.0214524114,-0.000163981514,0.0639244502,0.667258
1,16,2.3167307,0,0,0.0154462607,0.00207257013,-0.807944157,0.667258
1,17,2.46152637,0,0,-0.00988536346,0.000641212318,-0.249961986,0.667258
1,18,2.60632204,0,0,-0.00737716043,-0.00042696856,0.166443947,0.667258
1,19,2.7511177,0,0,-9.19664945e-05,-0.00044028491,0.171635022,0.667258
1,20,2.89591337,0,0,-0.00144838475,-0.000650004748,0.253389514,0.667258
1,21,3.04070904,0,0,0.0425964576,0.00551777781,-2.15097973,0.667258
1,22,3.18550471,0,0,-0.016744237,0.00309328483,-1.20584648,0.667258
1,23,3.33030038,0,0,-0.0269872059,-0.000814345699,0.317454083,0.667258
1,24,3.47509605,0,0,0.00754986976,0.00027884274,-0.108700478,0.667258
1,25,3.61989172,0,0,-0.0109450372,-0.00130595123,0.509095279,0.667258
1,26,3.76468739,0,0,0.0126044093,0.000519112635,-0.202364212,0.667258
1,27,3.90948305,0,0,0.0116484057,0.00220575132,-0.859861804,0.667258
1,28,4.05427872,0,0,-0.0221907508,-0.00100737327,0.392701475,0.667258
1,29,4.19907439,0,0,0.0191200552,0.0017611279,-0.686535512,0.667258
1,30,4.34387006,0,0,-0.0214135298,-0.00133945846,0.522157307,0.667258
1,31,4.48866573,0,0,0.00730358344,-0.000281931214,0.109904448,0.667258
1,32,4.6334614,0,0,-0.000531785591,-0.000358931464,0.139921238,0.667258
1,33,4.77825707,0,0,-0.00237279646,-0.000702502113,0.273854414,0.667258
1,34,4.92305273,0,0,0.00227506227,-0.000373082951,0.145437873,0.667258
1,35,5.0678484,0,0,-0.000284968219,-0.000414345115,0.161522985,0.667258
1,36,5.21264407,0,0,0.0396462432,0.00532625918,-2.07632056,0.667258
1,37,5.35743974,0,0,-0.042569998,-0.000837692138,0.326555159,0.667258
1,38,5.50223541,0,0,0.00256853453,-0.000465779463,0.181573492,0.667258
1,39,5.64703108,0,0,0.017976228,0.00213710049,-0.833099846,0.667258
1,40,5.79182675,0,0,-0.0183337591,-0.000517548412,0.201754435,0.667258
1,41,5.93662241,0,0,0.000792820426,-0.000402751449,0.157003459,0.667258
1,42,6.08141808,0,0,0.0264207643,0.00342286078,-1.33432414,0.667258
1,43,6.22621375,0,0,-0.027179064,-0.000512549959,0.199805902,0.667258
1,44,6.37100942,0,0,-0.000269412404,-0.000551559708,0.215012962,0.667258
1,45,6.51580509,0,0,-0.00259172357,-0.000926830056,0.361303541,0.667258
1,46,6.66060076,0,0,0.00223733303,-0.000602873924,0.235016638,0.667258
1,47,6.80539643,0,0,-0.00299825447,-0.00103700819,0.40425397,0.667258
1,48,6.95019209,0,0,-0.00124768465,-0.00121766752,0.474679888,0.667258
1,49,7.09498776,0,0,0.0368717008,0.00412119505,-1.60655382,0.667258
1,50,7.23978343,0,0,-0.0191845337,0.00134335766,-0.523677322,0.667258
1,51,7.3845791,0,0,0.0167812111,0.00377320434,-1.47089759,0.667258
1,52,7.52937477,0,0,-0.0284002527,-0.00033902924,0.13216281,0.667258
1,53,7.67417044,0,0,0.000649289357,-0.000245014953,0.0955134868,0.667258
1,54,7.81896611,0,0,0.000839861436,-0.000123406655,0.0481072676,0.667258
1,55,7.96376177,0,0,-0.00303076568,-0.000562248398,0.219179704,0.667258
